HITId;HITTypeId;Title;Description;Keywords;Reward;CreationTime;MaxAssignments;RequesterAnnotation;AssignmentDurationInSeconds;AutoApprovalDelayInSeconds;Expiration;NumberOfSimilarHITs;LifetimeInSeconds;AssignmentId;WorkerId;AssignmentStatus;AcceptTime;SubmitTime;AutoApprovalTime;ApprovalTime;RejectionTime;RequesterFeedback;WorkTimeInSeconds;LifetimeApprovalRate;Last30DaysApprovalRate;Last7DaysApprovalRate;Input.image_url;Answer.category.label;Approve;Reject
3AXFSPQOYRM8K72XAILS2701EJIFJ3;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;35LDD5557CSCOLYQ4SUJMWFDW9CMKR;A1Y3VYHOYKZ1D7;Submitted;Fri Jul 12 14:47:31 PDT 2019;Fri Jul 12 14:47:37 PDT 2019;Sun Jul 14 14:47:37 PDT 2019;;;;6;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/PMb3b8T.jpg;2x2 Matrix;1;
3AXFSPQOYRM8K72XAILS2701EJIFJ3;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;3EG49X351W0GJIC5GV2RNUQT2JP6X5;A37WXDYYT7RCZ0;Submitted;Fri Jul 12 15:05:19 PDT 2019;Fri Jul 12 15:05:23 PDT 2019;Sun Jul 14 15:05:23 PDT 2019;;;;4;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/PMb3b8T.jpg;2x2 Matrix;1;
3AXFSPQOYRM8K72XAILS2701EJIFJ3;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;3LEIZ60CDLNS6WEIFKTO4PX60KW9ZH;A2ESBX4C2Q6TQY;Submitted;Fri Jul 12 15:07:16 PDT 2019;Fri Jul 12 15:07:21 PDT 2019;Sun Jul 14 15:07:21 PDT 2019;;;;5;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/PMb3b8T.jpg;2x2 Matrix;1;
3AXFSPQOYRM8K72XAILS2701EJIFJ3;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;3NXNZ5RS1CL9MM8CWP15D547QQS97W;A2MCG5W6LHSRG9;Submitted;Fri Jul 12 14:29:52 PDT 2019;Fri Jul 12 14:32:36 PDT 2019;Sun Jul 14 14:32:36 PDT 2019;;;;164;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/PMb3b8T.jpg;2x2 Matrix;1;
3AXFSPQOYRM8K72XAILS2701EJIFJ3;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;3XC1O3LBOUARLM6SYP7WNANKFH3TLS;A2EDER9628S0A;Submitted;Fri Jul 12 14:35:21 PDT 2019;Fri Jul 12 14:35:32 PDT 2019;Sun Jul 14 14:35:32 PDT 2019;;;;11;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/PMb3b8T.jpg;2x2 Matrix;1;
3WJGKMRWVJXOE9IV9K9GR3KLCMTDCC;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;32EYX73OY2XHOXGU3EU2EIIL4NWRU4;A2MCG5W6LHSRG9;Submitted;Fri Jul 12 14:30:39 PDT 2019;Fri Jul 12 14:34:25 PDT 2019;Sun Jul 14 14:34:25 PDT 2019;;;;226;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/LNvlo1P.jpg;Unpacking Table;1;
3WJGKMRWVJXOE9IV9K9GR3KLCMTDCC;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;3DL65MZB8F3WTZUPVHP2L5XWIYBECG;A1Y3VYHOYKZ1D7;Submitted;Fri Jul 12 14:45:25 PDT 2019;Fri Jul 12 14:45:46 PDT 2019;Sun Jul 14 14:45:46 PDT 2019;;;;21;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/LNvlo1P.jpg;Unpacking Table;1;
3WJGKMRWVJXOE9IV9K9GR3KLCMTDCC;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;3ITXP059PY7KBW5D64QTXQE699MSJ2;A2EDER9628S0A;Submitted;Fri Jul 12 14:37:10 PDT 2019;Fri Jul 12 14:37:24 PDT 2019;Sun Jul 14 14:37:24 PDT 2019;;;;14;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/LNvlo1P.jpg;Unpacking Table;1;
3WJGKMRWVJXOE9IV9K9GR3KLCMTDCC;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;3U0SRXB7CFT4T7WL6DIG0NQRWSSRN3;A37WXDYYT7RCZ0;Submitted;Fri Jul 12 15:03:58 PDT 2019;Fri Jul 12 15:04:04 PDT 2019;Sun Jul 14 15:04:04 PDT 2019;;;;6;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/LNvlo1P.jpg;Unpacking Table;1;
3WJGKMRWVJXOE9IV9K9GR3KLCMTDCC;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;3Y4W8Q93L18N02MPQ39N5F303U2VDH;A2ESBX4C2Q6TQY;Submitted;Fri Jul 12 15:03:04 PDT 2019;Fri Jul 12 15:03:11 PDT 2019;Sun Jul 14 15:03:11 PDT 2019;;;;7;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/LNvlo1P.jpg;Unpacking Table;1;
3IV1AEQ4DS1Z5SSA24FMSFJFRF58JF;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;340UGXU9D0P9H4XBCYZCFF7OPUYUVR;A2ESBX4C2Q6TQY;Submitted;Fri Jul 12 15:04:35 PDT 2019;Fri Jul 12 15:04:40 PDT 2019;Sun Jul 14 15:04:40 PDT 2019;;;;5;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/4UuC547.jpg;2x2 Matrix;1;
3IV1AEQ4DS1Z5SSA24FMSFJFRF58JF;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;3HMVI3QICLGAC11IFLCCBC6LWDE1YH;A2MCG5W6LHSRG9;Submitted;Fri Jul 12 14:30:40 PDT 2019;Fri Jul 12 14:33:13 PDT 2019;Sun Jul 14 14:33:13 PDT 2019;;;;153;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/4UuC547.jpg;2x2 Matrix;1;
3IV1AEQ4DS1Z5SSA24FMSFJFRF58JF;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;3URFVVM1676QQO2LDVOF0LKKD4JUZ4;A2EDER9628S0A;Submitted;Fri Jul 12 14:36:14 PDT 2019;Fri Jul 12 14:36:30 PDT 2019;Sun Jul 14 14:36:30 PDT 2019;;;;16;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/4UuC547.jpg;2x2 Matrix;1;
3IV1AEQ4DS1Z5SSA24FMSFJFRF58JF;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;3WETL7AQWVW8KG5DRNLYO8NPZT153C;A1Y3VYHOYKZ1D7;Submitted;Fri Jul 12 14:47:38 PDT 2019;Fri Jul 12 14:47:45 PDT 2019;Sun Jul 14 14:47:45 PDT 2019;;;;7;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/4UuC547.jpg;2x2 Matrix;1;
3IV1AEQ4DS1Z5SSA24FMSFJFRF58JF;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;3Z3ZLGNNSKIXD2OBBF91MJIGVPZQ3L;A37WXDYYT7RCZ0;Submitted;Fri Jul 12 15:04:22 PDT 2019;Fri Jul 12 15:04:32 PDT 2019;Sun Jul 14 15:04:32 PDT 2019;;;;10;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/4UuC547.jpg;Unpacking Table;;1
3M0556243T843XTIPGDKVEHIN3NNFF;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;3634BBTX0QIFCGGLI25UEQGR74YFIP;A2MCG5W6LHSRG9;Submitted;Fri Jul 12 14:29:49 PDT 2019;Fri Jul 12 14:33:42 PDT 2019;Sun Jul 14 14:33:42 PDT 2019;;;;233;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/OVUR3PH.jpg;Unpacking Table;1;
3M0556243T843XTIPGDKVEHIN3NNFF;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;3NQL1CS15TWQYDHGMZW1I0D1LJDVYW;A34D4IVRN933FJ;Submitted;Fri Jul 12 16:02:05 PDT 2019;Fri Jul 12 16:02:10 PDT 2019;Sun Jul 14 16:02:10 PDT 2019;;;;5;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/OVUR3PH.jpg;Unpacking Table;1;
3M0556243T843XTIPGDKVEHIN3NNFF;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;3VNXK88KKE6BXC98EN4LJJKAC9P9VG;A37WXDYYT7RCZ0;Submitted;Fri Jul 12 15:05:32 PDT 2019;Fri Jul 12 15:07:07 PDT 2019;Sun Jul 14 15:07:07 PDT 2019;;;;95;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/OVUR3PH.jpg;Unpacking Table;1;
3M0556243T843XTIPGDKVEHIN3NNFF;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;3WI0P0II63GV7V58HJ4D4IEXINCRD5;A1Y3VYHOYKZ1D7;Submitted;Fri Jul 12 14:45:13 PDT 2019;Fri Jul 12 14:45:24 PDT 2019;Sun Jul 14 14:45:24 PDT 2019;;;;11;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/OVUR3PH.jpg;Unpacking Table;1;
3M0556243T843XTIPGDKVEHIN3NNFF;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;3Y54SXRO1N9U4CTM73ZXEXJ3S9HUTA;A2ESBX4C2Q6TQY;Submitted;Fri Jul 12 15:02:53 PDT 2019;Fri Jul 12 15:02:58 PDT 2019;Sun Jul 14 15:02:58 PDT 2019;;;;5;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/OVUR3PH.jpg;Unpacking Table;1;
3VJ4PFXFJ4VM2WWJB13EV8YLYJ3AUH;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;33L7PJKHCIMW6FM940YSI51EVIQT8U;A2ESBX4C2Q6TQY;Submitted;Fri Jul 12 15:04:45 PDT 2019;Fri Jul 12 15:04:55 PDT 2019;Sun Jul 14 15:04:55 PDT 2019;;;;10;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/YDIyw2f.jpg;None of the Above;1;
3VJ4PFXFJ4VM2WWJB13EV8YLYJ3AUH;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;37ZHEEHM6YAN7KJWFG0VMS1LQZ8735;A37WXDYYT7RCZ0;Submitted;Fri Jul 12 15:05:24 PDT 2019;Fri Jul 12 15:05:28 PDT 2019;Sun Jul 14 15:05:28 PDT 2019;;;;4;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/YDIyw2f.jpg;None of the Above;1;
3VJ4PFXFJ4VM2WWJB13EV8YLYJ3AUH;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;3OHYZ19UGETUCBAG5HW7KM1MMXKOAG;A2MCG5W6LHSRG9;Submitted;Fri Jul 12 14:29:51 PDT 2019;Fri Jul 12 14:34:01 PDT 2019;Sun Jul 14 14:34:01 PDT 2019;;;;250;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/YDIyw2f.jpg;None of the Above;1;
3VJ4PFXFJ4VM2WWJB13EV8YLYJ3AUH;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;3PS7W85Z81QWKK5J9S46I1WPFNW9TL;A1Y3VYHOYKZ1D7;Submitted;Fri Jul 12 14:46:30 PDT 2019;Fri Jul 12 14:46:36 PDT 2019;Sun Jul 14 14:46:36 PDT 2019;;;;6;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/YDIyw2f.jpg;None of the Above;1;
3VJ4PFXFJ4VM2WWJB13EV8YLYJ3AUH;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;3SLE99ER0P1BUPTFD47KVVSWOJ6BZY;A2HG1N3BVQO6I;Submitted;Fri Jul 12 14:27:04 PDT 2019;Fri Jul 12 14:27:38 PDT 2019;Sun Jul 14 14:27:38 PDT 2019;;;;34;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/YDIyw2f.jpg;None of the Above;1;
3W0KKJIARSXUGCYSKPFYTUJS6458KE;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;38F71OA9GVK18Z6C3H3M6JN8ODPMFJ;A2EDER9628S0A;Submitted;Fri Jul 12 14:39:31 PDT 2019;Fri Jul 12 14:39:48 PDT 2019;Sun Jul 14 14:39:48 PDT 2019;;;;17;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/pI8rz0F.jpg;Unpacking Table;1;
3W0KKJIARSXUGCYSKPFYTUJS6458KE;3XMQ3UBY15V4A5QG87WT5ULYPZ0ZLY;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.10;Fri Jul 12 14:25:26 PDT 2019;5;"BatchId:3703741;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:26 PDT 2019;;;3EO896NRAYJLQWISV4VJ7VASBSVJTD;A2MCG5W6LHSRG9;Submitted;Fri Jul 12 14:30:26 PDT 2019;Fri Jul 12 14:32:41 PDT 2019;Sun Jul 14 14:32:41 PDT 2019;;;;135;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/pI8rz0F.jpg;Unpacking Table;1;
