HITId;HITTypeId;Title;Description;Keywords;Reward;CreationTime;MaxAssignments;RequesterAnnotation;AssignmentDurationInSeconds;AutoApprovalDelayInSeconds;Expiration;NumberOfSimilarHITs;LifetimeInSeconds;AssignmentId;WorkerId;AssignmentStatus;AcceptTime;SubmitTime;AutoApprovalTime;ApprovalTime;RejectionTime;RequesterFeedback;WorkTimeInSeconds;LifetimeApprovalRate;Last30DaysApprovalRate;Last7DaysApprovalRate;Input.image_url;Answer.category.label;Approve;Reject
3CVBMEMMXC4ZE8S14ZKV22753ZQH7J;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:23 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:23 PDT 2019;;;35H6S234SCO7HZSVAPJWVBZ995M658;A3K7LG4MD6R5IG;Submitted;Wed Jul 10 18:41:34 PDT 2019;Wed Jul 10 18:41:45 PDT 2019;Fri Jul 12 18:41:45 PDT 2019;;;;11;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/PMb3b8T.jpg;2x2 Matrix;1;
3CVBMEMMXC4ZE8S14ZKV22753ZQH7J;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:23 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:23 PDT 2019;;;3DYGAII7PNW4KRTY9D68ZMLH060PQB;A3IAR8MXGL9CH5;Submitted;Wed Jul 10 18:47:29 PDT 2019;Wed Jul 10 18:47:39 PDT 2019;Fri Jul 12 18:47:39 PDT 2019;;;;10;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/PMb3b8T.jpg;2x2 Matrix;1;
3CVBMEMMXC4ZE8S14ZKV22753ZQH7J;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:23 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:23 PDT 2019;;;3PW9OPU9PS8KBG8BM05H285GHKH217;A1QXU4Q3CK75FK;Submitted;Wed Jul 10 18:47:26 PDT 2019;Wed Jul 10 18:47:38 PDT 2019;Fri Jul 12 18:47:38 PDT 2019;;;;12;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/PMb3b8T.jpg;2x2 Matrix;1;
3CVBMEMMXC4ZE8S14ZKV22753ZQH7J;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:23 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:23 PDT 2019;;;3SEPORI8WPN6BFON7Q7O0K8Q6NKZAY;AKLKDS34ZAGML;Submitted;Wed Jul 10 18:43:34 PDT 2019;Wed Jul 10 18:43:40 PDT 2019;Fri Jul 12 18:43:40 PDT 2019;;;;6;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/PMb3b8T.jpg;2x2 Matrix;1;
3CVBMEMMXC4ZE8S14ZKV22753ZQH7J;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:23 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:23 PDT 2019;;;3V0Z7YWSI0O0XSO9TEP69WCW6ON2VV;A2F5NCG5YURL0U;Submitted;Wed Jul 10 18:44:17 PDT 2019;Wed Jul 10 18:44:21 PDT 2019;Fri Jul 12 18:44:21 PDT 2019;;;;4;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/PMb3b8T.jpg;Unpacking Table;;1
3FCO4VKOZ51NUY1ZEYCPHZASBJYE70;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:24 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:24 PDT 2019;;;30BUDKLTXFJBUELAG72U7ZRMQ3E5EW;A2XG8QPLTDI6N4;Submitted;Wed Jul 10 18:53:13 PDT 2019;Wed Jul 10 18:53:19 PDT 2019;Fri Jul 12 18:53:19 PDT 2019;;;;6;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/LNvlo1P.jpg;Unpacking Table;1;
3FCO4VKOZ51NUY1ZEYCPHZASBJYE70;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:24 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:24 PDT 2019;;;34QN5IT0T1FVQ6PI6YAIYUZ9YS3085;A3IAR8MXGL9CH5;Submitted;Wed Jul 10 18:48:07 PDT 2019;Wed Jul 10 18:48:13 PDT 2019;Fri Jul 12 18:48:13 PDT 2019;;;;6;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/LNvlo1P.jpg;Unpacking Table;1;
3FCO4VKOZ51NUY1ZEYCPHZASBJYE70;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:24 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:24 PDT 2019;;;39ASUFLU6ZVKWX5KMDLPZII6J2LEXC;A1QXU4Q3CK75FK;Submitted;Wed Jul 10 18:46:39 PDT 2019;Wed Jul 10 18:46:50 PDT 2019;Fri Jul 12 18:46:50 PDT 2019;;;;11;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/LNvlo1P.jpg;Unpacking Table;1;
3FCO4VKOZ51NUY1ZEYCPHZASBJYE70;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:24 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:24 PDT 2019;;;3F6HPJW4JFODCHOEJOU2VYVADXOW2Y;AKLKDS34ZAGML;Submitted;Wed Jul 10 18:42:49 PDT 2019;Wed Jul 10 18:42:56 PDT 2019;Fri Jul 12 18:42:56 PDT 2019;;;;7;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/LNvlo1P.jpg;None of the Above;;1
3FCO4VKOZ51NUY1ZEYCPHZASBJYE70;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:24 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:24 PDT 2019;;;3PEIJLRY6VHEDXRB7DFVLOP6Q6PWX9;A1H4GJFI4NJWKV;Submitted;Wed Jul 10 18:43:58 PDT 2019;Wed Jul 10 18:44:05 PDT 2019;Fri Jul 12 18:44:05 PDT 2019;;;;7;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/LNvlo1P.jpg;None of the Above;;1
344M16OZKJ3CXJTMU5TEDWWIBY3NEK;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:24 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:24 PDT 2019;;;34X6J5FLPVM8YGQ0E01O2QZ5R7TJQ4;AKLKDS34ZAGML;Submitted;Wed Jul 10 18:42:56 PDT 2019;Wed Jul 10 18:43:05 PDT 2019;Fri Jul 12 18:43:05 PDT 2019;;;;9;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/4UuC547.jpg;2x2 Matrix;1;
344M16OZKJ3CXJTMU5TEDWWIBY3NEK;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:24 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:24 PDT 2019;;;37Z929RLGBWEPZ1IIY4XZW1F7X5TS8;A2F5NCG5YURL0U;Submitted;Wed Jul 10 18:43:22 PDT 2019;Wed Jul 10 18:43:28 PDT 2019;Fri Jul 12 18:43:28 PDT 2019;;;;6;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/4UuC547.jpg;2x2 Matrix;1;
344M16OZKJ3CXJTMU5TEDWWIBY3NEK;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:24 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:24 PDT 2019;;;3HWRJOOET7QC0GJLS3F20A1E4NISEH;A1H4GJFI4NJWKV;Submitted;Wed Jul 10 18:44:18 PDT 2019;Wed Jul 10 18:44:28 PDT 2019;Fri Jul 12 18:44:28 PDT 2019;;;;10;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/4UuC547.jpg;None of the Above;;1
344M16OZKJ3CXJTMU5TEDWWIBY3NEK;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:24 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:24 PDT 2019;;;3OLF68YTNBP06YXN6EDHXSS8UIRAFM;A1QXU4Q3CK75FK;Submitted;Wed Jul 10 18:45:21 PDT 2019;Wed Jul 10 18:45:40 PDT 2019;Fri Jul 12 18:45:40 PDT 2019;;;;19;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/4UuC547.jpg;2x2 Matrix;1;
344M16OZKJ3CXJTMU5TEDWWIBY3NEK;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:24 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:24 PDT 2019;;;3X73LLYYQ32R4DIIA86MMJOL943NHH;A3IAR8MXGL9CH5;Submitted;Wed Jul 10 18:45:46 PDT 2019;Wed Jul 10 18:45:52 PDT 2019;Fri Jul 12 18:45:52 PDT 2019;;;;6;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/4UuC547.jpg;2x2 Matrix;1;
3G3AJKPCXMGOHG07C1QCLQIY2TDY4F;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:24 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:24 PDT 2019;;;3DQQ64TANI994OPKLM5ERB33O7KPWI;A3CPXID0CCAPS0;Submitted;Wed Jul 10 18:55:19 PDT 2019;Wed Jul 10 18:55:23 PDT 2019;Fri Jul 12 18:55:23 PDT 2019;;;;4;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/OVUR3PH.jpg;Unpacking Table;1;
3G3AJKPCXMGOHG07C1QCLQIY2TDY4F;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:24 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:24 PDT 2019;;;3ERET4BTVOXXH1FWFJQEHA9TWWR9K9;A2F5NCG5YURL0U;Submitted;Wed Jul 10 18:49:08 PDT 2019;Wed Jul 10 18:49:15 PDT 2019;Fri Jul 12 18:49:15 PDT 2019;;;;7;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/OVUR3PH.jpg;Unpacking Table;1;
3G3AJKPCXMGOHG07C1QCLQIY2TDY4F;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:24 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:24 PDT 2019;;;3HYA4D452T7B1V2JTZK2RA9AIU02F8;A3IAR8MXGL9CH5;Submitted;Wed Jul 10 18:47:39 PDT 2019;Wed Jul 10 18:47:46 PDT 2019;Fri Jul 12 18:47:46 PDT 2019;;;;7;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/OVUR3PH.jpg;Unpacking Table;1;
3G3AJKPCXMGOHG07C1QCLQIY2TDY4F;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:24 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:24 PDT 2019;;;3NJM2BJS4YU0QQJF4V5DFHW0WRYPC5;A1H4GJFI4NJWKV;Submitted;Wed Jul 10 18:43:49 PDT 2019;Wed Jul 10 18:43:57 PDT 2019;Fri Jul 12 18:43:57 PDT 2019;;;;8;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/OVUR3PH.jpg;Unpacking Table;1;
3G3AJKPCXMGOHG07C1QCLQIY2TDY4F;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:24 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:24 PDT 2019;;;3UWN2HHPU0TGUMWYL2ILQXVNIFJNS1;AKLKDS34ZAGML;Submitted;Wed Jul 10 18:42:19 PDT 2019;Wed Jul 10 18:42:26 PDT 2019;Fri Jul 12 18:42:26 PDT 2019;;;;7;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/OVUR3PH.jpg;Unpacking Table;1;
36QZ6V158A1Q2SIDS1P5G8SRKL5SUI;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:24 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:24 PDT 2019;;;3CTOC39K39EYSYLLI1SI2ZIAMH57JY;A2XG8QPLTDI6N4;Submitted;Wed Jul 10 18:52:55 PDT 2019;Wed Jul 10 18:53:01 PDT 2019;Fri Jul 12 18:53:01 PDT 2019;;;;6;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/YDIyw2f.jpg;None of the Above;1;
36QZ6V158A1Q2SIDS1P5G8SRKL5SUI;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:24 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:24 PDT 2019;;;3J2UYBXQQN08MS6UDJDKEG3ISXC60O;A3IAR8MXGL9CH5;Submitted;Wed Jul 10 18:45:02 PDT 2019;Wed Jul 10 18:45:09 PDT 2019;Fri Jul 12 18:45:09 PDT 2019;;;;7;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/YDIyw2f.jpg;None of the Above;1;
36QZ6V158A1Q2SIDS1P5G8SRKL5SUI;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:24 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:24 PDT 2019;;;3TMSXRD2X8O6NW6I0KUOQFL5LRB1WN;A1QXU4Q3CK75FK;Submitted;Wed Jul 10 18:43:22 PDT 2019;Wed Jul 10 18:43:59 PDT 2019;Fri Jul 12 18:43:59 PDT 2019;;;;37;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/YDIyw2f.jpg;None of the Above;1;
36QZ6V158A1Q2SIDS1P5G8SRKL5SUI;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:24 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:24 PDT 2019;;;3X31TUMD7ZAQC2UJW6NMH44PNK6L1D;AKLKDS34ZAGML;Submitted;Wed Jul 10 18:42:26 PDT 2019;Wed Jul 10 18:42:34 PDT 2019;Fri Jul 12 18:42:34 PDT 2019;;;;8;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/YDIyw2f.jpg;None of the Above;1;
36QZ6V158A1Q2SIDS1P5G8SRKL5SUI;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:24 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:24 PDT 2019;;;3XIQGXAUMEWZNIQAZ57JT8QPXFGX78;A1H4GJFI4NJWKV;Submitted;Wed Jul 10 18:44:13 PDT 2019;Wed Jul 10 18:44:18 PDT 2019;Fri Jul 12 18:44:18 PDT 2019;;;;5;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/YDIyw2f.jpg;None of the Above;1;
3HA5ODM5KBGQF77DXRZACUUAYSESV7;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:24 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:24 PDT 2019;;;37U1UTWH9XAJQ09H0BTXIQ0W7I1R8T;AKLKDS34ZAGML;Submitted;Wed Jul 10 18:43:09 PDT 2019;Wed Jul 10 18:43:17 PDT 2019;Fri Jul 12 18:43:17 PDT 2019;;;;8;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/pI8rz0F.jpg;Unpacking Table;1;
3HA5ODM5KBGQF77DXRZACUUAYSESV7;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:24 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:24 PDT 2019;;;38JBBYETQQYTYVHA22JK27L8Q7HE4Y;A1HNR6OIRFCEHS;Submitted;Wed Jul 10 18:49:08 PDT 2019;Wed Jul 10 18:49:16 PDT 2019;Fri Jul 12 18:49:16 PDT 2019;;;;8;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/pI8rz0F.jpg;Unpacking Table;1;
3HA5ODM5KBGQF77DXRZACUUAYSESV7;3JH21YRKZ801DUWQ1S7OJG5K32BJ0L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:24 PDT 2019;5;"BatchId:3701707;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:24 PDT 2019;;;3T3IWE1XG8B2CJM5QUFS4WMEP9LTQK;A1QXU4Q3CK75FK;Submitted;Wed Jul 10 18:46:09 PDT 2019;Wed Jul 10 18:46:25 PDT 2019;Fri Jul 12 18:46:25 PDT 2019;;;;16;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/pI8rz0F.jpg;Unpacking Table;1;
